brand_raw,raw_text,url,size_hint_inch,price_hint_eur,price_local,currency,price_eur,platform,country,scraped_at,asin,elkjop_sku,model_year,filter_year,source_brand,fx_rate_date
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU55M80H (2026) 55"" (138 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240040,55.0,569.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU65M80H (2026) 65"" (163 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240090,65.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ55S92H (2026) 55"" (138 cm) 4K - Expérience Gaming, Smart TV avec IA, anti-reflet",https://www.boulanger.com/ref/1240083,55.0,1599.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ55S95H (2026) 55"" (138 cm) 4K - Smart TV avec IA, anti-reflet, boîtier déporté (câble invisible)",https://www.boulanger.com/ref/1240084,55.0,1999.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU55U8005H (2026) 55"" (138 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240038,55.0,499.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,SAMSUNG TV QLED SAMSUNG TQ65Q6FA 2025 - 65 pouces ( 164 cm ),https://www.boulanger.com/ref/1229521,65.0,599.99,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU75M80H (2026) 75"" (189 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240067,75.0,1099.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
TCL,TV TCL 55C69K PRO (140cm),https://www.boulanger.com/ref/1240585,55,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
TCL,TV TCL SQD 65C79L 2026 - 65 pouces ( 164,https://www.boulanger.com/ref/1238877,65.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
TCL,TV TCL SQD 65C89L 2026 - 65 pouces ( 164,https://www.boulanger.com/ref/1238872,65.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
TCL,TV TCL SQD 55C89L 2026 - 55 pouces ( 139,https://www.boulanger.com/ref/1238873,55.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
TCL,TV TCL SQD 75X11L 2026 - 75 pouces ( 189,https://www.boulanger.com/ref/1238818,75.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ55QN74H (2026) 55"" (138 cm) 4K - Smart TV, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1240062,55.0,749.0,,,,Boulanger,FR,2026-08-24T05:06:17Z,,,,,,
