brand_raw,raw_text,url,size_hint_inch,price_hint_eur,price_local,currency,price_eur,platform,country,scraped_at,asin,elkjop_sku,model_year,filter_year,source_brand,fx_rate_date
Samsung,"Samsung TV 32 Pulgadas Full HD F6005 Smart TV TV Plus, OTS Lite, HDR Knox Security, Capaz de emitir contenidos UHD 4K",https://www.amazon.es/dp/B0GHYGDSVX,32.0,214.05,214.05,EUR,214.05,Amazon,ES,2026-07-15T06:31:12Z,B0GHYGDSVX,,,,,
Samsung,"Samsung TV 24 Pulgadas Full HD F6005 4K Smart TV, Más Contraste con HDR, Sonido Que Sigue a la acción con OTS Lite, TV Plu...",https://www.amazon.es/dp/B0F22BB8VV,24.0,123.14,123.14,EUR,123.14,Amazon,ES,2026-07-15T06:31:12Z,B0F22BB8VV,,,,,
Samsung,"Samsung TV 50 Pulgadas QLED QE1F 4K Smart TV, Imagen y Sonido con IA 4K, Samsung Vision AI, el auténtico Quantum Dot TV Plus",https://www.amazon.es/dp/B0F2268N7V,50.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2268N7V,,,,,
Samsung,"Samsung TV 43 Pulgadas The Frame LS03F 4K Smart TV, Galería de Arte con Display Mate, Marcos Intercambiables, 100% Volumen...",https://www.amazon.es/dp/B0F229Y3KG,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F229Y3KG,,,,,
Samsung,"Samsung TV 50 Pulgadas QLED Q8F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot, el auténtico Quantum Dot...",https://www.amazon.es/dp/B0F22BFWQQ,50.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F22BFWQQ,,,,,
Samsung,"Samsung TV 50 Pulgadas Neo QLED QN80F 4K Mini LED Smart TV con Vision AI, Quantum Matrix Technology Core, Motion Xcelerato...",https://www.amazon.es/dp/B0F22914WP,50.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F22914WP,,,,,
Samsung,"Samsung TV 27 Pulgadas Full HD F6005 4K Smart TV, Más Contraste con HDR, Sonido con OTS Lite, más de 500 Canales TV Plus y...",https://www.amazon.es/dp/B0F227T2DK,27.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F227T2DK,,,,,
Samsung,"Samsung TV 43 Pulgadas Crystal UHD U7025F 4K Smart TV, Colores increíbles con Crystal Processor 4K, Escucha Todos los Alta...",https://www.amazon.es/dp/B0F2FNR82K,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2FNR82K,,,,,
Xiaomi,"XIAOMI TV F Pro 55, 55 Pulgadas (140 cm), 4K UHD QLED, Smart TV, Fire OS8, Control por Voz Alexa, HDR10+, Modo Game Boost ...",https://www.amazon.es/dp/B0F44W5HQH,55.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F44W5HQH,,,,,
Samsung,"Samsung TV 43 Pulgadas Crystal UHD U8005 4K Smart TV, Colores increíbles con Crystal Processor 4K, Escucha Todos los Altav...",https://www.amazon.es/dp/B0F226HRC7,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F226HRC7,,,,,
Samsung,"SAMSUNG Full HD F6009F - Televisor de Pantalla Plana LED de 32 Pulgadas, tecnología PurColor, HDR, Object Tracking Sound L...",https://www.amazon.es/dp/B0DFVXK726,32.0,250.75,250.75,EUR,250.75,Amazon,ES,2026-07-15T06:31:12Z,B0DFVXK726,,,,,
Samsung,"SAMSUNG TV The Frame 2023 32LS03 - Smart TV de 32"", Galería de Arte con Display Mate, Marcos Intercambiables, Tecnología Q...",https://www.amazon.es/dp/B0BPYW45KV,32.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0BPYW45KV,,,,,
Samsung,"Samsung TV 55 Pulgadas Crystal UHD U8005 4K Smart TV, Colores increíbles con Crystal Processor 4K, Escucha Todos los Altav...",https://www.amazon.es/dp/B0F2249D1G,55.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2249D1G,,,,,
Samsung,"Samsung TV 85 Pulgadas Crystal 4K AI U8075H Smart TV con Vision AI Companion, Crystal Processor 4K, Dynamic Sound Pack TV ...",https://www.amazon.es/dp/B0GMRJWH3W,85.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0GMRJWH3W,,,,,
Xiaomi,"XIAOMI TV F 32, 32 Pulgadas (81 cm), HD, Smart TV, Fire OS7, Control por Voz Alexa, Dolby Audio™, DTS Virtual:X, DTS-HD, C...",https://www.amazon.es/dp/B0F4548TCQ,32.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F4548TCQ,,,,,
TCL,"TCL 65C7L Televisor 65 Pulgadas SQD-Mini LED 4K Smart TV, 2600 nits HDR Premium, 144Hz Motion Clarity Pro, Game Master Pr...",https://www.amazon.es/dp/B0GVSMZR1J,65.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0GVSMZR1J,,,,,
Samsung,"Cello C2226TZH 22"" Smart TV LED sin Marco con Tizen OS de Samsung, Gaming Hub, Altavoces Pitch, Ideal para Cocina y Dormit...",https://www.amazon.es/dp/B0GHRK4X1B,22.0,148.75,148.75,EUR,148.75,Amazon,ES,2026-07-15T06:31:12Z,B0GHRK4X1B,,,,,
Samsung,"Samsung TV 65 Pulgadas QLED Q7F5 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot y más de 500 Canales",https://www.amazon.es/dp/B0F2FK5RC9,65.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2FK5RC9,,,,,
Philips,"Philips 32PFS6000 HD LED Smart TV - Pantalla de 32 Pulgadas con Pixel Plus, Plataforma Titan OS y Sonido Dolby Digital - F...",https://www.amazon.es/dp/B0F2N7JXW3,32.0,131.4,131.4,EUR,131.4,Amazon,ES,2026-07-15T06:31:12Z,B0F2N7JXW3,,,,,
Samsung,"Samsung TV The Frame 4K 2024 55LS03D Smart TV de 55"" con Galería de Arte con Display Mate, Marcos Intercambiables, 100% Vo...",https://www.amazon.es/dp/B0CS6PL5BY,55.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0CS6PL5BY,,,,,
Samsung,"Cello CTRAV-32TZ TV LED Smart de 32"" sin Marco 12V con Tizen OS de Samsung, Gaming Hub, Altavoces Pitch, HDMI, Bluetooth, ...",https://www.amazon.es/dp/B0GHRHWZ1S,32.0,247.93,247.93,EUR,247.93,Amazon,ES,2026-07-15T06:31:12Z,B0GHRHWZ1S,,,,,
Samsung,"Samsung TV 50 Pulgadas Neo QLED QN90F 4K Mini LED Smart TV con Vision AI, Pantalla sin Reflejos con Glare Free y Quantum M...",https://www.amazon.es/dp/B0F2241BR4,50.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2241BR4,,,,,
Samsung,"Samsung TV 43 Pulgadas Neo QLED QN90F 4K Mini LED Smart TV con Vision AI, Pantalla sin Reflejos con Glare Free y Quantum M...",https://www.amazon.es/dp/B0F21YMCYJ,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F21YMCYJ,,,,,
Samsung,"Samsung TV 85 Pulgadas Neo QLED QN80F 4K Mini LED Smart TV con Vision AI, Quantum Matrix Technology Core, Motion Xcelerato...",https://www.amazon.es/dp/B0F2FNFKDD,85.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2FNFKDD,,,,,
Samsung,"SAMSUNG QE32LS03TC QLED 4K 2021 - Smart TV de 32"", Full HD, HDR 10+, Inteligencia Artificial, Multi View, Ambient Mode, On...",https://www.amazon.es/dp/B08ZY3BTCL,32.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B08ZY3BTCL,,,,,
Samsung,"Samsung TV 98 Pulgadas QLED Q7F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot y más de 500 Canales",https://www.amazon.es/dp/B0FPGJ1QKQ,98.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0FPGJ1QKQ,,,,,
Samsung,"Samsung TV 43 Pulgadas Neo QLED QN90D 4K Mini LED con Resolución 4K Mejorada, Procesador NQ4 AI Gen2 con Inteligencia Arti...",https://www.amazon.es/dp/B0CRZFZ36C,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0CRZFZ36C,,,,,
Samsung,"Samsung TV 43 Pulgadas QLED Q8F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot, el auténtico Quantum Dot...",https://www.amazon.es/dp/B0F2296XMW,43.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2296XMW,,,,,
Samsung,"Samsung TV 55 Pulgadas QLED Q7F5 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot y más de 500 Canales",https://www.amazon.es/dp/B0F2B67N6F,55.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2B67N6F,,,,,
Samsung,"Samsung TV 65 Pulgadas OLED S85F 4K Smart TV con Vision AI, Colores certificados por Pantone TV Plus",https://www.amazon.es/dp/B0F2FNVQ73,65.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0F2FNVQ73,,,,,
Samsung,"Samsung TV QLED 4K 2024 50Q80D Smart TV de 50"" con Imagen y Sonido mejorados, Mayor Control del Color con Full Array, el M...",https://www.amazon.es/dp/B0CSKKKXBZ,50.0,,,,,Amazon,ES,2026-07-15T06:31:12Z,B0CSKKKXBZ,,,,,
Toshiba,"Toshiba 32LV3563DG Smart TV de 32"", con Resolución Full HD (1920 x 1080), HDR, Compatible con Asistente de Voz Alexa",https://www.amazon.es/dp/B0FKHLXWS1,32.0,165.28,165.28,EUR,165.28,Amazon,ES,2026-07-15T06:31:12Z,B0FKHLXWS1,,,,,
Panasonic,"Panasonic TV-24S50AEZC, S50 Series, 24 Pulgadas, HD LED Smart TV, Fire TV, HD Colour Engine, HDR, Alexa Control De Voz, Mo...",https://www.amazon.es/dp/B0H2MPDR7G,24.0,180.99,180.99,EUR,180.99,Amazon,ES,2026-07-15T06:31:12Z,B0H2MPDR7G,,,,,
