brand_raw,raw_text,url,size_hint_inch,price_hint_eur,price_local,currency,price_eur,platform,country,scraped_at,asin,elkjop_sku,model_year,filter_year,source_brand,fx_rate_date
Samsung,"Samsung TV 50 Pulgadas Crystal UHD U7005H 4K Smart TV con Vision AI Companion, Crystal Processor 4K, Dynamic Sound Pack TV...",https://www.amazon.es/dp/B0GXK5G9GR,50.0,349.0,349.0,EUR,349.0,Amazon,ES,2026-08-21T04:52:43Z,B0GXK5G9GR,,,,,
Samsung,"Samsung TV 32 Pulgadas Full HD F6005 Smart TV TV Plus, OTS Lite, HDR Knox Security, Capaz de emitir contenidos UHD 4K",https://www.amazon.es/dp/B0GHYGDSVX,32.0,259.0,259.0,EUR,259.0,Amazon,ES,2026-08-21T04:52:43Z,B0GHYGDSVX,,,,,
Samsung,"Samsung TV 50 Pulgadas QLED Q8F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot, el auténtico Quantum Dot...",https://www.amazon.es/dp/B0F22BFWQQ,50.0,404.99,404.99,EUR,404.99,Amazon,ES,2026-08-21T04:52:43Z,B0F22BFWQQ,,,,,
Samsung,"Samsung TV 43 Pulgadas Crystal UHD U8005 4K Smart TV, Colores increíbles con Crystal Processor 4K, Escucha Todos los Altav...",https://www.amazon.es/dp/B0F226HRC7,43.0,292.14,292.14,EUR,292.14,Amazon,ES,2026-08-21T04:52:43Z,B0F226HRC7,,,,,
Samsung,"Samsung TV 55 Pulgadas QLED Q8F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot, el auténtico Quantum Dot...",https://www.amazon.es/dp/B0F2B4SG7L,55.0,486.99,486.99,EUR,486.99,Amazon,ES,2026-08-21T04:52:43Z,B0F2B4SG7L,,,,,
Samsung,"Samsung TV 43 Pulgadas QLED Q7F 4K Smart TV con Vision AI, 100% Volumen de Color Quantum Dot y más de 500 Canales TV Plus...",https://www.amazon.es/dp/B0F225N6PT,43.0,338.93,338.93,EUR,338.93,Amazon,ES,2026-08-21T04:52:43Z,B0F225N6PT,,,,,
Samsung,"Samsung TV 65 Pulgadas QLED QE1F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot y más de 500 Canales TV ...",https://www.amazon.es/dp/B0F225BXTQ,65.0,449.0,449.0,EUR,449.0,Amazon,ES,2026-08-21T04:52:43Z,B0F225BXTQ,,,,,
Samsung,"Samsung TV 65 Pulgadas QLED Q8F 4K Smart TV con Vision AI, 100% Volumen de Color con Quantum Dot, el auténtico Quantum Dot...",https://www.amazon.es/dp/B0F2FKKLTG,65.0,628.99,628.99,EUR,628.99,Amazon,ES,2026-08-21T04:52:43Z,B0F2FKKLTG,,,,,
Samsung,"Samsung TV 27 Pulgadas Full HD F6005 4K Smart TV, Más Contraste con HDR, Sonido con OTS Lite, más de 500 Canales TV Plus y...",https://www.amazon.es/dp/B0F227T2DK,27.0,204.9,204.9,EUR,204.9,Amazon,ES,2026-08-21T04:52:43Z,B0F227T2DK,,,,,
Samsung,"Samsung TV 43 Pulgadas The Frame LS03F 4K Smart TV, Galería de Arte con Display Mate, Marcos Intercambiables, 100% Volumen...",https://www.amazon.es/dp/B0F229Y3KG,43.0,559.0,559.0,EUR,559.0,Amazon,ES,2026-08-21T04:52:43Z,B0F229Y3KG,,,,,
Samsung,"Samsung TV 50 Pulgadas Crystal UHD U8075F 4K Smart TV, Colores increíbles con Crystal Processor 4K, Escucha Todos los Alta...",https://www.amazon.es/dp/B0F9Q122K4,50.0,325.99,325.99,EUR,325.99,Amazon,ES,2026-08-21T04:52:43Z,B0F9Q122K4,,,,,
Samsung,"Samsung TV Crystal 4K AI U7005H 43"" Smart TV con IA | Vision AI Companion, Crystal Processor 4K, Gaming Hub, Dynamic Sound...",https://www.amazon.es/dp/B0GXJS6YF7,43.0,299.0,299.0,EUR,299.0,Amazon,ES,2026-08-21T04:52:43Z,B0GXJS6YF7,,,,,
Samsung,"Samsung Q7F QE50Q7FAAU 50"" QLED 4K Ultra HD Smart TV WiFi Negro",https://www.amazon.es/dp/B0FFSVPJ7Y,50.0,390.54,390.54,EUR,390.54,Amazon,ES,2026-08-21T04:52:43Z,B0FFSVPJ7Y,,,,,
Samsung,"Samsung TV 55pulgadas Neo QLED QN1EF 4K Mini LED Smart TV con Vision AI, Pantalla sin Reflejos con Glare Free y Motion Xce...",https://www.amazon.es/dp/B0F21WPYYG,55.0,499.0,499.0,EUR,499.0,Amazon,ES,2026-08-21T04:52:43Z,B0F21WPYYG,,,,,
Samsung,"TD Systems - Smart TV 32 Pulgadas HD con Tizen OS 8.0 Powered by Samsung, Televisión HDR10 con Sintonizador Triple, Televi...",https://www.amazon.es/dp/B0GPD3CS8S,32.0,129.89,129.89,EUR,129.89,Amazon,ES,2026-08-21T04:52:43Z,B0GPD3CS8S,,,,,
Samsung,"Samsung TV Mini LED M72H 43"" 4K Smart TV con IA | Vision AI Companion, Mini LED, AI Football Mode, Samsung TV Plus, Perfec...",https://www.amazon.es/dp/B0GWN6CDVH,43.0,399.0,399.0,EUR,399.0,Amazon,ES,2026-08-21T04:52:43Z,B0GWN6CDVH,,,,,
Xiaomi,"XIAOMI TV F 65, 65 Pulgadas (165 cm), 4K UHD, Smart TV, Fire OS8, Control por Voz Alexa, HDR10, MEMC, Modo Game Boost 120H...",https://www.amazon.es/dp/B0F457MQCQ,65.0,379.0,379.0,EUR,379.0,Amazon,ES,2026-08-21T04:52:43Z,B0F457MQCQ,,,,,
Samsung,"Samsung Q7F QE65Q7FAAU 65"" QLED 4K Ultra HD Smart TV WiFi Negro",https://www.amazon.es/dp/B0FMRZZJ9Z,65.0,519.01,519.01,EUR,519.01,Amazon,ES,2026-08-21T04:52:43Z,B0FMRZZJ9Z,,,,,
Samsung,"Samsung TV 77 Pulgadas OLED S93F 4K Smart TV con Vision AI, Motion Xcelerator 144Hz y Colores certificados por Pantone",https://www.amazon.es/dp/B0F225ZVVW,77.0,1783.4,1783.4,EUR,1783.4,Amazon,ES,2026-08-21T04:52:43Z,B0F225ZVVW,,,,,
Samsung,"Samsung TV 75 Pulgadas Neo QLED QN80F 4K Mini LED Smart TV con Vision AI, Quantum Matrix Technology Core, Motion Xcelerato...",https://www.amazon.es/dp/B0F2FMQ6FT,75.0,1249.0,1249.0,EUR,1249.0,Amazon,ES,2026-08-21T04:52:43Z,B0F2FMQ6FT,,,,,
Samsung,"FPD Smart TV 50 Pulgadas (127 cm), 4K Tizen TV Compatible with Samsung TV Plus, Airplay & Miracast, HDR 10, Dolby Audio, G...",https://www.amazon.es/dp/B0H4YQTJGF,50.0,254.9,254.9,EUR,254.9,Amazon,ES,2026-08-21T04:52:43Z,B0H4YQTJGF,,,,,
Samsung,"Samsung TV 50 Pulgadas Neo QLED QN73H 4K Smart TV con Vision AI Companion, Quantum Mini LED y AirSlim, Cine, Gaming y Depo...",https://www.amazon.es/dp/B0GKBGCGMX,50.0,599.0,599.0,EUR,599.0,Amazon,ES,2026-08-21T04:52:43Z,B0GKBGCGMX,,,,,
Samsung,"Samsung Q7F QE55Q7FAAU QLED 55"" 4K Ultra HD Smart TV WiFi AirPlay Negra",https://www.amazon.es/dp/B0FHX2NJ9Y,55.0,449.0,449.0,EUR,449.0,Amazon,ES,2026-08-21T04:52:43Z,B0FHX2NJ9Y,,,,,
Xiaomi,"XIAOMI TV F Pro 32, 32 Pulgadas (81 cm), QLED, Smart TV, Fire OS7, Control por Voz Alexa, Dolby Audio™, DTS Virtual:X, DT...",https://www.amazon.es/dp/B0F457M449,32.0,149.0,149.0,EUR,149.0,Amazon,ES,2026-08-21T04:52:43Z,B0F457M449,,,,,
Samsung,"Samsung TV 55 Pulgadas OLED S90F 4K Smart TV con Vision AI, Motion Xcelerator 144Hz y Colores certificados por Pantone",https://www.amazon.es/dp/B0F2FKBYBD,55.0,953.94,953.94,EUR,953.94,Amazon,ES,2026-08-21T04:52:43Z,B0F2FKBYBD,,,,,
