brand_raw,raw_text,url,size_hint_inch,price_hint_eur,price_local,currency,price_eur,platform,country,scraped_at,asin,elkjop_sku,model_year,filter_year,source_brand,fx_rate_date
Samsung,"Samsung Crystal UHD U8079F 4K 50 Zoll (125 cm) LED Fernseher, Crystal Prozessor 4K, MetalStream Design, SmartThings, AI Upscaling, Gaming Hub, Knox Security, Kostenlose Inhalte, Smart TV",https://www.amazon.de/dp/B0F62WYBXV,50.0,349.0,349.0,EUR,349.0,Amazon,DE,2026-09-06T08:44:13Z,B0F62WYBXV,,,,,
Samsung,"Samsung QLED 4K Q7FA 43 Zoll (108 cm) UHD Fernseher, Q4 AI Prozessor, Quantum Dot, Upscaling, Gaming Hub, Knox Security, Smart TV, 2025",https://www.amazon.de/dp/B0F5BXDVK2,43.0,299.0,299.0,EUR,299.0,Amazon,DE,2026-09-06T08:44:13Z,B0F5BXDVK2,,,,,
Samsung,"Samsung Crystal UHD 4K U7099F 43 Zoll (108 cm) LED, Optimiert für Fussball und Gaming, 4K Prozessor, AI Upscaling, SmartThings, Knox Security, 2025",https://www.amazon.de/dp/B0F5BR3WSK,43.0,,,,,Amazon,DE,2026-09-06T08:44:13Z,B0F5BR3WSK,,,,,
Samsung,"Samsung Neo QLED 4K QN70F 55 Zoll (138 cm) Mini LED Fernseher, Optimiert für Fussball, NQ4 AI Gen2 Prozessor, Quantum Matrix Technology Slim, Motion Xcelerator, Samsung Vision AI Smart TV",https://www.amazon.de/dp/B0DF6PGDMT,55.0,529.0,529.0,EUR,529.0,Amazon,DE,2026-09-06T08:44:13Z,B0DF6PGDMT,,,,,
Samsung,"Samsung QLED Q7F2 4K 65 Zoll (163 cm) UHD, Q4 AI Prozessor, Quantum Dot, Upscaling, Knox Security, Gaming Hub, Smart TV, 2025",https://www.amazon.de/dp/B0F62RTCZP,65.0,499.0,499.0,EUR,499.0,Amazon,DE,2026-09-06T08:44:13Z,B0F62RTCZP,,,,,
Samsung,"Samsung Crystal UHD U8079F 43 Zoll (108 cm) LED, MetalStream Design, SmartThings, AI Upscaling, Gaming Hub, Knox Security, Smart TV, 2025",https://www.amazon.de/dp/B0F7LG4F8P,43.0,319.99,319.99,EUR,319.99,Amazon,DE,2026-09-06T08:44:13Z,B0F7LG4F8P,,,,,
Samsung,"Samsung Full HD F6009F 32 Zoll (81 cm) LED Flachbildfernseher, PurColor-Technologie, HDR, Object Tracking Sound Lite, Knox Security, One UI Tizen, Smart TV, Unbegrenzt kostenlose Inhalte",https://www.amazon.de/dp/B0DFVXK726,32.0,279.99,279.99,EUR,279.99,Amazon,DE,2026-09-06T08:44:13Z,B0DFVXK726,,,,,
Samsung,"Samsung Mini LED M70H 4K 50 Zoll (125 cm) UHD Fernseher, Mini LED Prozessor 4K, AI Companion für Fragen, Pure Spectrum Color, Dynamic SoundPack, MetalStream Design, Gaming Hub, Knox Security, Smart TV",https://www.amazon.de/dp/B0H33D2SFV,50.0,362.0,362.0,EUR,362.0,Amazon,DE,2026-09-06T08:44:13Z,B0H33D2SFV,,,,,
Samsung,"Samsung Neo QLED 4K QN85F 65 Zoll (163 cm) Mini LED Fernseher, Optimiert für Fussball, NQ4 AI Gen2 Prozessor, Quantum Matrix Plus, Dolby Atmos, Knox Security, Samsung Vision AI Smart TV",https://www.amazon.de/dp/B0DFVGG5PZ,65.0,799.0,799.0,EUR,799.0,Amazon,DE,2026-09-06T08:44:13Z,B0DFVGG5PZ,,,,,
Samsung,"Samsung QLED Q7F 4K Smart TV 43 Zoll (108 cm) mit AI-Vision, 100% Farbvolumen mit Quantum Dot, HDR10+, Q4 AI Prozessor, One UI Tizen, Wi-Fi, Bluetooth 5.3 und Motion Xcelerator",https://www.amazon.de/dp/B0FFSRHM9L,43.0,316.74,316.74,EUR,316.74,Amazon,DE,2026-09-06T08:44:13Z,B0FFSRHM9L,,,,,
