brand_raw,raw_text,url,size_hint_inch,price_hint_eur,platform,country,scraped_at
TCL,TCL TV Mini LED TCL SQD 85C79L 2026 - 85 pouces ( 215 cm ),https://www.boulanger.com/ref/1238875,85.0,2299.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL SQD 85C89L (2026) 85"" (215 cm)",https://www.boulanger.com/ref/1238820,85.0,2799.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL SQD 98C79L 2026 - 98 pouces ( 248 cm ),https://www.boulanger.com/ref/1238874,98.0,3299.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL SQD 75X11L 2026 - 75 pouces ( 189 cm ),https://www.boulanger.com/ref/1238818,75.0,4299.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV RGB TCL 85RM9L (216cm),https://www.boulanger.com/ref/1240529,85,5999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL SQD 85X11L (2026) 85"" (215 cm) 4K - 120Hz, Google TV, système sonore Bang & Olufsen",https://www.boulanger.com/ref/1238817,85.0,6499.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV RGB TCL 98RM9L (249cm),https://www.boulanger.com/ref/1240530,98,7999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL SQD 98X11L 2026 - 98 pouces ( 248 cm ),https://www.boulanger.com/ref/1238816,98.0,8999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 115X955MAX-115 pouces (291cm),https://www.boulanger.com/ref/1202943,115.0,12999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV RGB TCL 115RM9L (291cm),https://www.boulanger.com/ref/1240572,115,12999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV QLED TCL 32A400 PRO (2026) 32"" (80 cm) - Android TV, Mode art (effet tableau)",https://www.boulanger.com/ref/1240589,32.0,499.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL 55A400 PRO (2026) 55"" (139 cm) - Mode art (effet tableau)",https://www.boulanger.com/ref/1240592,55.0,999.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL 65A400U (2026) 65"" (164 cm)",https://www.boulanger.com/ref/1240598,65.0,1099.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL 75A400 PRO (2026) 75"" (189 cm) - 144Hz, système sonore ONKYO",https://www.boulanger.com/ref/1240594,75.0,1699.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"TCL TV Mini LED TCL 75A400U (2026) 75"" (189 cm) - 144Hz, système sonore ONKYO",https://www.boulanger.com/ref/1240601,75.0,1799.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,"Exclusivité internet  TCL TV Mini LED TCL 98A400 PRO (2026) 98"" (249 cm)",https://www.boulanger.com/ref/1240596,98.0,2699.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 75C9K 2025-75 pouces (189cm),https://www.boulanger.com/ref/1221064,75.0,1479.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV LED TCL 55P69K 2025-55 pouces (139cm),https://www.boulanger.com/ref/1224196,55.0,418.83,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV QLED TCL 65P79K 2025,https://www.boulanger.com/ref/1218984,,583.18,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 43P79K 2025,https://www.boulanger.com/ref/1218981,,309.0,Boulanger,FR,2026-06-19T16:15:03Z
