brand_raw,raw_text,url,size_hint_inch,price_hint_eur,price_local,currency,price_eur,platform,country,scraped_at,asin,elkjop_sku,model_year,filter_year,source_brand,fx_rate_date
Samsung,"SAMSUNG TV QLED SAMSUNG TQ75Q7F5 (2025) 75"" (189 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1221583,75.0,749.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU55M80H (2026) 55"" (138 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240040,55.0,629.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU43U8005H (2026) 43"" (108 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1239971,43.0,399.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
LG,TV LG 65QNED86B 2026 (164cm),https://www.boulanger.com/ref/1239873,65,899.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
LG,TV LG 55NU850B6 2026,https://www.boulanger.com/ref/1239841,,449.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
LG,TV LG 65NU850B6 2026 (164cm),https://www.boulanger.com/ref/1239871,65,599.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
LG,TV LG 55MRGB86B6 (139cm) 2026,https://www.boulanger.com/ref/1240876,55,899.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU50M72H (2026) 50"" (125 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240012,50.0,499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG The Frame Pro 65LS03FW (2025) 65"" (165 cm) 4K - Mode art (effet tableau), smart TV, anti-reflet",https://www.boulanger.com/ref/1221233,65.0,1199.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ83S90F 4K AI Smart TV (2025) 83"" (211 cm)",https://www.boulanger.com/ref/1221619,83.0,2299.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ65S90F (2025) 65"" (165 cm) 4K - Smart TV",https://www.boulanger.com/ref/1221678,65.0,1379.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ85QN70F 4K AI (2025) 85"" (216 cm) - NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1221591,85.0,1299.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame TQ55LS03FA (2025) 55"" (138 cm) 4K Ultra HD - Mode art (effet tableau), anti-reflet",https://www.boulanger.com/ref/1221231,55.0,829.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG TQ32Q5FA (2026) 32"" (80 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1239890,32.0,379.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU32H5005FK (2025) 32"" (80 cm)",https://www.boulanger.com/ref/1221518,32.0,259.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG The Frame Pro TQ55LS03HW (2026) 55"" (138 cm) 4K - Mode art (effet tableau), anti-reflet",https://www.boulanger.com/ref/1240081,55.0,1499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame 50LS03FA (2025) 50"" (125 cm) 4K - Smart TV, anti-reflets",https://www.boulanger.com/ref/1221220,50.0,799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU65M80H (2026) 65"" (163 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240090,65.0,849.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ75QN77F (2025) 75"" (189 cm) 4K - 100Hz, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1221550,75.0,899.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ55S99H (2026) 55"" (138 cm) 4K - Smart TV avec IA, anti-reflet, mode art (effet tableau)",https://www.boulanger.com/ref/1240086,55.0,2499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ83S95F (2025) 83"" (209 cm) 4K - Smart TV, anti-reflet",https://www.boulanger.com/ref/1221658,83.0,3599.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ100QN80F (2025) 100"" (252 cm) 4K - 144 Hz",https://www.boulanger.com/ref/1222043,100.0,2299.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU24F6005 (2025) 24"" (60 cm)",https://www.boulanger.com/ref/1221941,24.0,219.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU75M80H (2026) 75"" (189 cm) 4K - Smart TV avec IA",https://www.boulanger.com/ref/1240067,75.0,1199.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ77S99H (2026) 77"" (195 cm) 4K - Smart TV avec IA, anti-reflet, mode art (effet tableau)",https://www.boulanger.com/ref/1240096,77.0,4499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU65U8005H (2026) 65"" (163 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240088,65.0,629.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU55U8005H (2026) 55"" (138 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240038,55.0,529.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ77S92H (2026) 77"" (195 cm) 4K - Expérience Gaming, Smart TV avec IA, anti-reflet",https://www.boulanger.com/ref/1240089,77.0,3599.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TU43M72H (2026) 43"" (108 cm) 4K - Smart TV",https://www.boulanger.com/ref/1239972,43.0,499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame TQ32LS03C (2023) 32"" (80 cm)",https://www.boulanger.com/ref/1189153,32.0,419.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU50U8005H (2026) 50"" (125 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240011,50.0,479.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG The Frame Pro 75LS03FW (2025) 75"" (190 cm)",https://www.boulanger.com/ref/1221234,75.0,1799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ65QN900F (2025) 65"" (164 cm) 8K - anti-reflet",https://www.boulanger.com/ref/1221610,65.0,3199.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ65QN74H (2026) 65"" (163 cm) 4K - Smart TV, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1240091,65.0,999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ65QN82H (2026) 65"" (163 cm) 4K - Smart TV, NeoQLED (contrastes intenses et luminosité renforcée)",https://www.boulanger.com/ref/1240094,65.0,1499.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ65S95H (2026) 65"" (163 cm) 4K - Smart TV avec IA, anti-reflet, boîtier déporté (câble invisible)",https://www.boulanger.com/ref/1240061,65.0,3099.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG The Frame Pro 75LS03HW (2026) 75"" (189 cm) 4K - NeoQLED (contrastes intenses, luminosité renforcée)",https://www.boulanger.com/ref/1240087,75.0,2999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame TQ55LS03HA (2026) 55"" (138 cm) 4K - Mode art (effet tableau), boîtier déporté, anti-reflet",https://www.boulanger.com/ref/1240069,55.0,1399.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ42S92H (2026) 42"" (105 cm) 4K - Expérience Gaming, Smart TV avec IA, anti-reflet",https://www.boulanger.com/ref/1239980,42.0,1399.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU27F6005 (2025) 27"" (68 cm)",https://www.boulanger.com/ref/1221942,27.0,239.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ55QN74H (2026) 55"" (138 cm) 4K - Smart TV, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1240062,55.0,799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame 43LS03FA (2025) 43"" (108 cm)",https://www.boulanger.com/ref/1221215,43.0,799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ55QN82H (2026) 55"" (138 cm) 4K - Smart TV, NeoQLED (contrastes intenses et luminosité renforcée)",https://www.boulanger.com/ref/1240066,55.0,1199.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ43QN74H (2026) 43"" (108 cm) 4K - Smart TV, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1239973,43.0,599.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ55S92H (2026) 55"" (138 cm) 4K - Expérience Gaming, Smart TV avec IA, anti-reflet",https://www.boulanger.com/ref/1240083,55.0,1899.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV RGB SAMSUNG TMR65R85H (2026) 65"" (163 cm) 4K - Smart TV avec IA, Micro RGB (couleurs ultra-détaillées)",https://www.boulanger.com/ref/1240035,65.0,1999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG The Frame Pro TQ65LS03HW (2026) 65"" (163 cm) 4K - Mode art (effet tableau), anti-reflet",https://www.boulanger.com/ref/1240037,65.0,1999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU75U8005H (2026) 75"" (189 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240065,75.0,879.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ48S95H (2026) 48"" (120 cm) 4K - Smart TV avec IA, anti-reflet.",https://www.boulanger.com/ref/1240036,48.0,1799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV OLED SAMSUNG TQ42S90F (2025) 42"" (105 cm) 4K",https://www.boulanger.com/ref/1221617,42.0,839.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG TQ98Q7FA (2026) 98"" (249 cm) 4K - Smart TV",https://www.boulanger.com/ref/1234101,98.0,1999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame 65LS03FA (2025) 65"" (164 cm)",https://www.boulanger.com/ref/1221232,65.0,1299.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV QLED SAMSUNG The Frame 43LS03HE (2026) 43"" (108 cm) 4K Ultra HD - Mode art (effet tableau), Smart TV, anti-reflet",https://www.boulanger.com/ref/1239974,43.0,999.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ50QN80H (2026) 50"" (125 cm) 4K - Smart TV, NeoQLED (contrastes intenses et luminosité renforcée)",https://www.boulanger.com/ref/1240014,50.0,899.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV Mini LED SAMSUNG TQ50QN74H (2026) 50"" (125 cm) 4K - Smart TV, NeoQLED (contrastes intenses)",https://www.boulanger.com/ref/1240013,50.0,749.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,SAMSUNG TV QLED SAMSUNG QE75Q60B 2022 Reconditionné,https://www.boulanger.com/ref/1241899?offer=19c2dd02-68b9-4064-8bd6-1e4115df85a1,,799.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,SAMSUNG TV QLED SAMSUNG TQ75Q80C Reconditionné,https://www.boulanger.com/ref/1241941?offer=b5edd669-811f-4c0f-a8a6-480cd27f6d23,,900.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
Samsung,"SAMSUNG TV LED SAMSUNG TU85U8005H (2026) 85"" (214 cm) 4K Ultra HD - Smart TV avec IA",https://www.boulanger.com/ref/1240026,85.0,1199.0,,,,Boulanger,FR,2026-08-10T05:48:59Z,,,,,,
