RunId,HeadSha,LogLine,LogTimestampUTC,Date,Time,Brand,Product Name,Country,Platform,Price,Currency,Page Title,Status,LoggedPriceTrend,RecoveryMethod,Price_Trend
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,565,2026-08-01T07:43:00.1948253Z,2026-08-01,07:43:00,TCL,40SF560,GB,Currys,159.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,568,2026-08-01T07:43:00.1949864Z,2026-08-01,07:43:00,LG,50QNED70A,GB,Currys,329.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,571,2026-08-01T07:43:00.1952066Z,2026-08-01,07:43:00,Hisense,43E7Q,GB,Currys,269.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,574,2026-08-01T07:43:00.1953624Z,2026-08-01,07:43:00,LG,43UA7500,GB,Currys,229.0,GBP,Batch category snapshot,Success,降价,github_action_log_exact_batch_pair,降价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,577,2026-08-01T07:43:00.1954905Z,2026-08-01,07:43:00,LG,65NANO81A6A,GB,Currys,479.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,580,2026-08-01T07:43:00.1956203Z,2026-08-01,07:43:00,Hisense,65E7QPRO,GB,Currys,589.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,583,2026-08-01T07:43:00.1957505Z,2026-08-01,07:43:00,Samsung,55QN70F,GB,Currys,599.99,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,586,2026-08-01T07:43:00.1958930Z,2026-08-01,07:43:00,LG,55NANO81A6A,GB,Currys,379.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,589,2026-08-01T07:43:00.1960174Z,2026-08-01,07:43:00,Sony,43S32BP,GB,Currys,599.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,592,2026-08-01T07:43:00.1961672Z,2026-08-01,07:43:00,TCL,55C6K,GB,Currys,499.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
